# cc_oracle arch=arm64
# cols: frame |sn|_sep |sn|_fma |pn|_sep |pn|_fma cov_sep cov_fma cov_dump sa_sep sa_fma sa_dump pa_sep pa_fma pa_dump flags
F 1933 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3df5642d 3df5642d 3df5642d 3df560f0 3df560f0 3df560f0 -
F 1934 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7cd314 3f7cd314 3f7cd314 3f7cd36e 3f7cd36e 3f7cd36e -
F 1935 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3df55c03 3df55c03 3df55c03 3df560f0 3df560f0 3df560f0 -
F 1930 3f800000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800000 3df5669e 3df5669e 3df5669e 3df560f0 3df560f0 3df560f0 FMA_SENS 
F 1931 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7cd314 3f7cd314 3f7cd314 3f7cd36e 3f7cd36e 3f7cd36e -
F 1932 3f800000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800000 3df5669e 3df5669e 3df5669e 3df560f0 3df560f0 3df560f0 FMA_SENS 
F 1933 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3df5642d 3df5642d 3df5642d 3df560f0 3df560f0 3df560f0 -
F 1934 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7cd314 3f7cd314 3f7cd314 3f7cd36e 3f7cd36e 3f7cd36e -
F 1935 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3df55c03 3df55c03 3df55c03 3df560f0 3df560f0 3df560f0 -
F 1936 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7cd314 3f7cd314 3f7cd314 3f7cd36e 3f7cd36e 3f7cd36e -
F 1937 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3df56644 3df56644 3df56644 3df560f0 3df560f0 3df560f0 -
F 1938 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7cd4ac 3f7cd4ac 3f7cd4ac 3f7cd36e 3f7cd36e 3f7cd36e -
F 1933 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3df5642d 3df5642d 3df5642d 3df560f0 3df560f0 3df560f0 -
F 1934 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7cd314 3f7cd314 3f7cd314 3f7cd36e 3f7cd36e 3f7cd36e -
F 1935 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3df55c03 3df55c03 3df55c03 3df560f0 3df560f0 3df560f0 -
F 1936 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7cd314 3f7cd314 3f7cd314 3f7cd36e 3f7cd36e 3f7cd36e -
F 1937 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3df56644 3df56644 3df56644 3df560f0 3df560f0 3df560f0 -
F 1938 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7cd4ac 3f7cd4ac 3f7cd4ac 3f7cd36e 3f7cd36e 3f7cd36e -
F 1939 3f800000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800000 3df5669e 3df5669e 3df5669e 3df560f0 3df560f0 3df560f0 FMA_SENS 
F 1940 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7cd4ac 3f7cd4ac 3f7cd4ac 3f7cd36e 3f7cd36e 3f7cd36e -
F 1941 3f800000 3f800000 3f800000 3f800000 3f7feadf 3f7feadf 3f7feadf 3df4387e 3df4387e 3df4387e 3df560f0 3df560f0 3df560f0 -
F 1936 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7cd314 3f7cd314 3f7cd314 3f7cd36e 3f7cd36e 3f7cd36e -
F 1937 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 3df56644 3df56644 3df56644 3df560f0 3df560f0 3df560f0 -
F 1938 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7cd4ac 3f7cd4ac 3f7cd4ac 3f7cd36e 3f7cd36e 3f7cd36e -
F 1939 3f800000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800000 3df5669e 3df5669e 3df5669e 3df560f0 3df560f0 3df560f0 FMA_SENS 
F 1940 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7cd4ac 3f7cd4ac 3f7cd4ac 3f7cd36e 3f7cd36e 3f7cd36e -
F 1941 3f800000 3f800000 3f800000 3f800000 3f7feadf 3f7feadf 3f7feadf 3df4387e 3df4387e 3df4387e 3df560f0 3df560f0 3df560f0 -
F 1942 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7ffffe 3f7fffff 3f7ffffe 3f7cd308 3f7cd308 3f7cd308 3f7cd36e 3f7cd36e 3f7cd36e FMA_SENS 
F 1943 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7cd314 3f7cd314 3f7cd314 3f7cd36e 3f7cd36e 3f7cd36e -
F 1944 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1939 3f800000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800000 3df5669e 3df5669e 3df5669e 3df560f0 3df560f0 3df560f0 FMA_SENS 
F 1940 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7cd4ac 3f7cd4ac 3f7cd4ac 3f7cd36e 3f7cd36e 3f7cd36e -
F 1941 3f800000 3f800000 3f800000 3f800000 3f7feadf 3f7feadf 3f7feadf 3df4387e 3df4387e 3df4387e 3df560f0 3df560f0 3df560f0 -
F 1942 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7ffffe 3f7fffff 3f7ffffe 3f7cd308 3f7cd308 3f7cd308 3f7cd36e 3f7cd36e 3f7cd36e FMA_SENS 
F 1943 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7cd314 3f7cd314 3f7cd314 3f7cd36e 3f7cd36e 3f7cd36e -
F 1944 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1945 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7cd24f 3f7cd24f 3f7cd24f 3f7cd36e 3f7cd36e 3f7cd36e -
F 1946 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5e3b6 3db5e3b6 3db5e3b6 3db5e276 3db5e276 3db5e276 -
F 1947 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1942 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7ffffe 3f7fffff 3f7ffffe 3f7cd308 3f7cd308 3f7cd308 3f7cd36e 3f7cd36e 3f7cd36e FMA_SENS 
F 1943 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7cd314 3f7cd314 3f7cd314 3f7cd36e 3f7cd36e 3f7cd36e -
F 1944 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1945 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7cd24f 3f7cd24f 3f7cd24f 3f7cd36e 3f7cd36e 3f7cd36e -
F 1946 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5e3b6 3db5e3b6 3db5e3b6 3db5e276 3db5e276 3db5e276 -
F 1947 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1948 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5e411 3db5e411 3db5e411 3db5e276 3db5e276 3db5e276 -
F 1949 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7cd314 3f7cd314 3f7cd314 3f7cd36e 3f7cd36e 3f7cd36e -
F 1950 3f800000 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3db5ddb2 3db5ddb2 3db5ddb2 3db5e276 3db5e276 3db5e276 FMA_SENS 
F 1945 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7fffff 3f7cd24f 3f7cd24f 3f7cd24f 3f7cd36e 3f7cd36e 3f7cd36e -
F 1946 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5e3b6 3db5e3b6 3db5e3b6 3db5e276 3db5e276 3db5e276 -
F 1947 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1948 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5e411 3db5e411 3db5e411 3db5e276 3db5e276 3db5e276 -
F 1949 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7cd314 3f7cd314 3f7cd314 3f7cd36e 3f7cd36e 3f7cd36e -
F 1950 3f800000 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3db5ddb2 3db5ddb2 3db5ddb2 3db5e276 3db5e276 3db5e276 FMA_SENS 
F 1951 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7d7937 3f7d7937 3f7d7937 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1952 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5e411 3db5e411 3db5e411 3db5e276 3db5e276 3db5e276 -
F 1953 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7d7937 3f7d7937 3f7d7937 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1948 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5e411 3db5e411 3db5e411 3db5e276 3db5e276 3db5e276 -
F 1949 3f800000 3f800000 3f7fffff 3f7fffff 3f800000 3f800000 3f800000 3f7cd314 3f7cd314 3f7cd314 3f7cd36e 3f7cd36e 3f7cd36e -
F 1950 3f800000 3f7fffff 3f800000 3f800000 3f800000 3f800000 3f800000 3db5ddb2 3db5ddb2 3db5ddb2 3db5e276 3db5e276 3db5e276 FMA_SENS 
F 1951 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7d7937 3f7d7937 3f7d7937 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1952 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5e411 3db5e411 3db5e411 3db5e276 3db5e276 3db5e276 -
F 1953 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7d7937 3f7d7937 3f7d7937 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1954 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5e411 3db5e411 3db5e411 3db5e276 3db5e276 3db5e276 -
F 1955 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d77cc 3f7d77cc 3f7d77cc 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1956 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5e3b6 3db5e3b6 3db5e3b6 3db5e276 3db5e276 3db5e276 -
F 1951 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7d7937 3f7d7937 3f7d7937 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1952 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5e411 3db5e411 3db5e411 3db5e276 3db5e276 3db5e276 -
F 1953 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7d7937 3f7d7937 3f7d7937 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1954 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5e411 3db5e411 3db5e411 3db5e276 3db5e276 3db5e276 -
F 1955 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d77cc 3f7d77cc 3f7d77cc 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1956 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5e3b6 3db5e3b6 3db5e3b6 3db5e276 3db5e276 3db5e276 -
F 1957 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d79ed 3f7d79ed 3f7d79ed 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1958 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5e31b 3db5e31b 3db5e31b 3db5e276 3db5e276 3db5e276 -
F 1959 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d7939 3f7d7939 3f7d7939 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1954 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5e411 3db5e411 3db5e411 3db5e276 3db5e276 3db5e276 -
F 1955 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d77cc 3f7d77cc 3f7d77cc 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1956 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5e3b6 3db5e3b6 3db5e3b6 3db5e276 3db5e276 3db5e276 -
F 1957 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d79ed 3f7d79ed 3f7d79ed 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1958 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5e31b 3db5e31b 3db5e31b 3db5e276 3db5e276 3db5e276 -
F 1959 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d7939 3f7d7939 3f7d7939 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1960 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1961 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7d7937 3f7d7937 3f7d7937 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1962 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1957 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d79ed 3f7d79ed 3f7d79ed 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1958 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5e31b 3db5e31b 3db5e31b 3db5e276 3db5e276 3db5e276 -
F 1959 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d7939 3f7d7939 3f7d7939 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1960 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1961 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7d7937 3f7d7937 3f7d7937 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1962 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1963 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d7939 3f7d7939 3f7d7939 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1964 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1965 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d7939 3f7d7939 3f7d7939 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1960 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1961 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7d7937 3f7d7937 3f7d7937 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1962 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1963 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d7939 3f7d7939 3f7d7939 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1964 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1965 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d7939 3f7d7939 3f7d7939 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1966 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d7939 3f7d7939 3f7d7939 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1967 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1968 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d77cc 3f7d77cc 3f7d77cc 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1963 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d7939 3f7d7939 3f7d7939 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1964 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1965 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d7939 3f7d7939 3f7d7939 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1966 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d7939 3f7d7939 3f7d7939 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1967 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1968 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d77cc 3f7d77cc 3f7d77cc 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1969 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1970 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7d7937 3f7d7937 3f7d7937 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1971 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd8d742f bd8d742f bd8d742f bd8d7363 bd8d7363 bd8d7363 -
F 1966 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d7939 3f7d7939 3f7d7939 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1967 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1968 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f7d77cc 3f7d77cc 3f7d77cc 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1969 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1970 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7d7937 3f7d7937 3f7d7937 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1971 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd8d742f bd8d742f bd8d742f bd8d7363 bd8d7363 bd8d7363 -
F 1972 3f7ffffe 3f7ffffe 3f800000 3f800000 3f800000 3f7fffff 3f800000 bd8d74d6 bd8d74d6 bd8d74d6 bd8d7363 bd8d7363 bd8d7363 FMA_SENS 
F 1973 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 bd8d74d6 3f800000 3f800000 bd8d7363 -
F 1974 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 bd8d74d6 3f800000 3f800000 bd8d7363 -
F 1969 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3db5de0d 3db5de0d 3db5de0d 3db5e276 3db5e276 3db5e276 -
F 1970 3f7fffff 3f7fffff 3f800000 3f800000 3f7fffff 3f7fffff 3f7fffff 3f7d7937 3f7d7937 3f7d7937 3f7d78e6 3f7d78e6 3f7d78e6 -
F 1971 3f800000 3f800000 3f800000 3f800000 3f800001 3f800001 3f800001 bd8d742f bd8d742f bd8d742f bd8d7363 bd8d7363 bd8d7363 -
F 1972 3f7ffffe 3f7ffffe 3f800000 3f800000 3f800000 3f7fffff 3f800000 bd8d74d6 bd8d74d6 bd8d74d6 bd8d7363 bd8d7363 bd8d7363 FMA_SENS 
F 1973 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 bd8d74d6 3f800000 3f800000 bd8d7363 -
F 1974 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 bd8d74d6 3f800000 3f800000 bd8d7363 -
F 1975 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 bd8d74d6 3f800000 3f800000 bd8d7363 -
F 1976 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc816 3e7bc816 3e7bc816 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1977 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc4ba 3e7bc4ba 3e7bc4ba 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1972 3f7ffffe 3f7ffffe 3f800000 3f800000 3f800000 3f7fffff 3f800000 bd8d74d6 bd8d74d6 bd8d74d6 bd8d7363 bd8d7363 bd8d7363 FMA_SENS 
F 1973 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 bd8d74d6 3f800000 3f800000 bd8d7363 -
F 1974 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 bd8d74d6 3f800000 3f800000 bd8d7363 -
F 1975 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 bd8d74d6 3f800000 3f800000 bd8d7363 -
F 1976 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc816 3e7bc816 3e7bc816 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1977 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc4ba 3e7bc4ba 3e7bc4ba 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1978 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc816 3e7bc816 3e7bc816 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1979 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc591 3e7bc591 3e7bc591 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1980 3f800000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800000 3e7bc0e9 3e7bc0e9 3e7bc0e9 3e7bc4a8 3e7bc4a8 3e7bc4a8 FMA_SENS 
F 1975 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 00000000 3f800000 3f800000 bd8d74d6 3f800000 3f800000 bd8d7363 -
F 1976 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc816 3e7bc816 3e7bc816 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1977 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc4ba 3e7bc4ba 3e7bc4ba 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1978 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc816 3e7bc816 3e7bc816 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1979 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc591 3e7bc591 3e7bc591 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1980 3f800000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800000 3e7bc0e9 3e7bc0e9 3e7bc0e9 3e7bc4a8 3e7bc4a8 3e7bc4a8 FMA_SENS 
F 1981 3f800000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800000 3e7bc0e9 3e7bc0e9 3e7bc0e9 3e7bc4a8 3e7bc4a8 3e7bc4a8 FMA_SENS 
F 1982 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc816 3e7bc816 3e7bc816 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1983 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc816 3e7bc816 3e7bc816 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1978 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc816 3e7bc816 3e7bc816 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1979 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc591 3e7bc591 3e7bc591 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1980 3f800000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800000 3e7bc0e9 3e7bc0e9 3e7bc0e9 3e7bc4a8 3e7bc4a8 3e7bc4a8 FMA_SENS 
F 1981 3f800000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800000 3e7bc0e9 3e7bc0e9 3e7bc0e9 3e7bc4a8 3e7bc4a8 3e7bc4a8 FMA_SENS 
F 1982 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc816 3e7bc816 3e7bc816 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1983 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc816 3e7bc816 3e7bc816 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1984 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc816 3e7bc816 3e7bc816 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1985 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc566 3e7bc566 3e7bc566 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1986 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3f800000 3e7bc00e 3e7bc00e 3e7bc00e 3e7bc4a8 3e7bc4a8 3e7bc4a8 -
F 1981 3f800000 3f800000 3f800000 3f800000 3f800000 3f800001 3f800000 3e7bc0e9 3e7bc0e9 3e7bc0e9 3e7bc4a8 3e7bc4a8 3e7bc4a8 FMA_SENS 
